customer_tweet_id,brand_tweet_id,brand_reply,customer_message
1833648,1833647,"@550054 Hey! Fingers crossed we'll be able to have those soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RC",same with rap mon https://t.co/Hlp2Au8KkH
1830964,1830963,@523931 Hey Ali! Can you DM us your account's username or email address? We'll take a look /YM https://t.co/ldFdZRiNAt,¿ @SpotifyCares Tell me why I pay a monthly fee but y'all still playing ads???
86419,86418,"@134873 Hey Kathleen! We're here to help. Can you DM us a screenshot of your bank statement showing the Spotify charges? For security, make sure you mask any sensitive info such as your full card number. We'll look into it /CP https://t.co/ldFdZRiNAt",@115888 how do I unsubscribe to an account I never subscribed to? I cannot find any where I have subscribed to you. You just billed me.
574713,574711,@255191 We’ll have them available to you as soon as they're available to us! https://t.co/1dgftcFtzc /TC,@SpotifyCares will you have got7 and day6 on spotify soon?
1848932,1848931,@343137 Sorry to hear you feel that way. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF /PB,"@115888 @117168 Really disappointed with the Customer Service. No effort was made to retain a long time customer and early adopter. Clearly, this was a bad app update that corrupted the Spotify database on my phone. https://t.co/nJy4pdqr46"
2283758,2283759,"@663677 1: Hi there! We're afraid it's not possible to download your music physically. No worries, you can save your music for offline use...",Hi @SpotifyCares if I upgrade to Spotify premium can I download tracks that then can be exported for use on other apps and devices or copied onto cds and other external storage?? Cheers
1035423,1035421,"@364918 Thanks! Just to check, did you do anything specific like updating your app version before the issue happened? /JM","@SpotifyCares I think it started automatically downloading on Wi-Fi, and continued when I disconnected."
1838012,1838011,"@550973 Hey, that'd odd. Daily Mix serves up unique mixes based on aspects of your music taste. You should mainly hear tunes you already love /PB",@SpotifyCares I never get the songs I want in my Daily Mix. They are always random and never match my previous songs played. Disappointed!
2158559,2158558,"@634048 Hey Stephen! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /AR",@115888 when will @634049 new EP No Days Off be up?
1865839,1865838,@557431 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /DF,".@115888 Any idea why @38290's Track ""When You Come Back Down"" is unavailable?"
2638615,2638614,"@407803 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DF",@SpotifyCares @89216 why can’t I listen to this song anymore??? There is only the deconstructed album version available or CRAZY remixes .... #HELP #LOVEISLOVE https://t.co/EMMpI027yO
44322,176552,"@157539 Hi there! Help's here. We accept debit cards as long as they're issued by Visa and MasterCard. To check the other payment methods available, you can log in to your account page and then click Subscription in the menu on the left. Give us a shout if you have other questions /DD",@115888 PNB debit card is not available 😑
1905044,1905043,@567686 Hey there! We've just replied to your DM. Check it out. We'll continue helping there /RE,@SpotifyCares problem logging in. Checked the help site. It lets me in for 10 seconds or so and I can see everything and then kicks me out.
2959338,2959337,"@219083 Hey Marc, help has arrived! Could you DM us your account's email address? We'll check what we can suggest /RK https://t.co/ldFdZRiNAt","@115888 if I add premium service to my account, can I set it up to charge any credit card I want."
2065660,2065658,"@610863 Hi there, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /AK https://t.co/ldFdZRiNAt",@SpotifyCares I download a playlist but I can't listen my music offline. I don't have wifi where I'm living to download a Playlist again.
1902001,1902000,@566835 Hey Kaela! Can you DM us your usernames or the email addresses linked to your accounts? We'll take a look 🔍 /YM https://t.co/ldFdZRiNAt,@SpotifyCares old supscribtion
2657400,2657402,"@749152 Thanks. We don't have info regarding that, but can you give this a try: log out from Spotify &gt; restart your device &gt; log back in? Did that make a difference? /DR",@SpotifyCares Spotify v8.4.28.1104 / iPhone X / iOS 11.2 beta. Hardware volume controls on the phone don’t work for controlling volume when playing through connect device. Works ok when playing audio on the phone itself. Assume 11.2 beta bug? - one to be aware of though. 🤞🏻
2251543,2251541,"@655912 Hi Ken, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT https://t.co/ldFdZRiNAt","@SpotifyCares hey, cant seem to update my payment via phone or website. im paying using my mobile carrier. thoughts?"
2442063,2442062,@700312 Hey John! We can see how that’d be useful! You can vote for the official idea here: https://t.co/NxwHudboZ6 /JX,"@115888 oops maybe this was more of a @SpotifyCares issue.  Anyway, please look into adding this feature 😊"
2786615,2786617,@777979 Got it! Our best tech folks are on the case as we speak. Hopefully we'll have a fix soon /GT,@SpotifyCares The issue is on the website. I want to purchase premium but as soon as I click on 'Get Premium' I get a 504. It's on both my laptop and my phone https://t.co/wGM71BrwFT
562460,562459,"@251619 Hey Sarah, help's arrived! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt",@SpotifyCares hi. Trying to cancel. Wont accept my email when I ask for a password reset says log in with fb. When I do that it says I'm on free. I am definitely paying and receiving premium. Please help
2176177,2176176,@507557 Awesome! Let us know if you ever need us again. We'd be happy to help you out 🙂 /JF,@SpotifyCares Thank you!
914664,914663,"@337204 2: to add your email address at https://t.co/X8DVSX9QgM to be the first to hear. If you need anything else, let us know /MC",Hey @115888 when are you coming to South Africa?? 🤦🏻‍♀️
599474,599473,"@262211 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /PB","@115888 you, put the fucking Breaking Benjamin's álbum ""Phobia"" available for phone, motherfuckers ahre ily"
1870150,1870149,"@558544 Hey Robert, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /KL","@SpotifyCares put EPs under ‘albums’ instead of singles on all apps, it’s implemented well on the web version"
1209194,1209193,"@387828 Hey Matt, we'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /AY","Hey @115888 if you wanna prove you care about art and music, make @51214's stuff available!"
1059072,1059071,@370049 Hey! We've replied to your DM. Check it out and we'll continue over there /RC,"@SpotifyCares Hey, just DM'ed you 👍🏽"
569615,569614,@232848 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /NQ,@115888 I clicked the video for 30 minutes of ad free music and got through two songs before an ad popped up. TWO songs
2081628,2081627,"@615596 Hi Dewitt! What device (make &amp; model), operating system, and app version are you using? We'll keep an eye out for your reply /LP",@SpotifyCares 45 songs just downloaded over cellular data. Couldn't stop them without airplane mode. Explain yourself.
2481546,2481545,@516466 Hey! Can you DM us your account's username and email address? We'll see what we can suggest /JL https://t.co/ldFdZRiNAt,@115888 and @hulu_support why is my Hulu not being activated and only sent to a no page found
1199036,1199037,@401713 1: Hey! We hear you. Hopefully it'll be updated soon. Keep automatic downloads activated to get the latest update once it's available.,Now we wait for the apps to update to fit the iPhone X - I'm looking at you @219120 @160285 @52058 @115888 😫
2509516,2509515,@715109 We understand - we’re working on it as we speak. Stay tuned /XF,This makes me sad 😔 https://t.co/PCSbigGCXF
2144252,2144251,@630434 Hey there! Can you DM us your account's email address and username as well as your friend's information? We'll take a look backstage /CG https://t.co/ldFdZRiNAt,"@SpotifyCares Note, I have also tried doing this on several web browsers and to no avail, I still got the same message “please match requested format”"
1865348,1865347,@557290 Hey there! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes /DF,"@115888 can y’all fix y’all browser so you can listen to music on the desktop? It never works for me, or maybe it’s my computer🤔"
621410,621409,@267482 Hi there! Help's here. Can you let us know what's happening exactly? We'll see what we can suggest /MU,Y'all killing the vibe with this lag @115888
1507626,1507625,@392689 Hey Martin! Can you DM us your account's email address or username? We'll take a look /NS,@SpotifyCares I don’t have the disconnect option from social media
786458,786460,@307615 We appreciate you sending that over. Rest assured our best tech folks are on the case as we speak. Hopefully we'll have a fix soon! /JS,@SpotifyCares Awesome. It's been going on for a couple days. Here's the application version I'm running. https://t.co/UDRaqCUenk
1698026,1698025,@515022 Hi there. We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /QI,@115888 Why won't you make Spotify available in Serbia??? Now I have to either download music or have my phone all on the time so I can listen over YouTube.
455646,455645,"@223164 Hey Chelsea! We don't have news to share about this right now, but we'll let the right team know it's something you'd like to see soon /AR",Where are my top songs in 2017 wrapped @SpotifyCares
1039764,1039763,"@366003 Hi Patrick, help's here. Can you fire over a screenshot of what you see? We'll check it out /NY",@SpotifyCares Also can't control music with earphones and i've already re started the phone
1725467,1725466,@389156 Hey Tommy! We've just sent you a bit more info over DM. We'll carry on helping out there /DD,@115888 @SpotifyCares I can’t upgrade to premium through the app. HELP ME. #ICantLiveWithoutSPOTIFY
353163,353161,@199967 Hey Isah! We've just sent you a bit more info over DM. We'll carry on helping out there /GS,@SpotifyCares @115888 Why can’t I pay Spotify Premium via Globe credit even if I have sufficient balance? https://t.co/MniuMQLezh
1771348,1771346,"@316560 Hi Darrel. Don't worry, we'll look into this. Can you tell us what device, operating system, and app version you're using? /JU","Hey @117168 Why can't I listen to @146177? All other artists, songs, are working but Eminem doesn't? What gives? #Spotify @117153"
2747496,2747495,@419600 Hey Emerson! Can you DM us your account's email address or username? We'll take a look backstage /AR https://t.co/ldFdZRiNAt,@115888 please don't include music by @55144 when I'm listening to @34240 and @146177
110117,110116,"@140449 Hey there, help's here! Could you DM us both accounts' email addresses? We'll take a look backstage /AG https://t.co/ldFdZRiNAt","@SpotifyCares Hi Spotify! We have a Premium Spotify account for the magazine, and tried to connect it to the magazine's Facebook account, but instead it tied to a personal FB account and displays a personal username now. Can you help? Takk!"
2215864,2215863,@647427 Hey! We've sent you a DM. We'll carry on chatting there /LO,@117153 My Hulu won't reactivate after my payment submission for the month.
1764101,1764099,@530693 Hey There! The presale codes are being sent to some of DVSN biggest fans on Spotify. Hopefully you're one of them /BH,@115888 how do you get the code for the dvsn tickets tomorrow?
2035034,2035033,@601653 Hi! Sounds like a good idea. Show your support at https://t.co/GEp7udRjdU. Let our devs know it's something you'd like to see 😉 /GT,"@115888 are you able to combine playlists without moving each song individually.  If not, you should implement it"
1472541,1472540,"@461803 Thanks. Could you try logging out and back in again? If you still have the same issue, try restarting your device. Keep us posted /GK","@SpotifyCares I'm using a Huawei P9, Android OS, app ver 8.4.18.743. My headphones are Avantree Audition Bluetooth 4.0 headphones."
2557538,2557537,"@726094 Hi there! That doesn't look right. What device (make and model), operating system, and Spotify version are you using? We'll see what we can suggest /LP",why is my spotify always like this? https://t.co/rmvikWBMuh
1917770,1917769,"@571157 Hey! Thanks for the feedback. No worries, we'll make sure to let the right team know it's something you'd like to see in the future /RC",@115888 Can we please have the option to pay with Paypal/Ideal for student memberships in The Netherlands? Not everyone has a creditcard.
102218,102217,"@138417 Hey Chris, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",@SpotifyCares someone hacked my account. Any help on how to change my e-mail address back?
2598645,2598644,@735713 Hey! We understand - we’re working on it as we speak. Stay tuned /RB,@115888 y’all ever gonna make an update to adapt to the iPhone X or am I just gonna have to give in to Apple Music????
1564283,1564281,"@360319 Hi! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /QI","I don’t know what you have to do, but @115888 please optimize your app for iPhone X.  It’s driving me crazy"
2699575,2699574,@758406 Hi Jack! We don't have any info on this right now. Fingers crossed we'll be able to have it soon. More info about Spotify content here: https://t.co/0i8GpimuDa /DD,@SpotifyCares Any plans for Prince's HitNRun Phase One album (2015) to come to Spotify in the future?
1169125,1169124,@395005 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /CP,@SpotifyCares Definatly
290154,290152,"@185120 Hey Griffin, help's here. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /KL",Yo @115888 your app isn’t working! Not playing music after it’s finished a song
852703,852701,"@159055 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /RB",@115888 When are you going to give the people what they want?  https://t.co/kS2T35a8ed #spotifyonappletv #AskTwitter
1869838,1869837,@558469 Hi! Can you DM us your account's email address or Facebook URL? Send us a screenshot of the error message you're seeing as well /RB https://t.co/ldFdZRiNAt,@115888 I can’t creat an account or log in with my Facebook every time i try there is an error message?!!!
970680,970679,@350327 We're sorry to hear that. Can you let us know your Android and Spotify versions? We'll see what we can suggest /MG,@SpotifyCares My phone (Google pixel). Haven't checked my laptop. Like 30% of my songs now seem unplayable
1969852,1969851,"@583541 Hi there! Can you DM us your account's email address, along with the email/username of the Premium for Family owner? We'll help out /NJ",@SpotifyCares how can i join my family subsciption? the code isn't valid when i redeem it?
1025755,1025754,@362713 Hey Lewis. We’ll have it available to you as soon as it’s available to us! https://t.co/YlV1IAXwsi /KL,@115888 WHAT TIME WILL KING KRULES NEW ALBUM “THE OOZ” BE OUT TOMORROW??
2916605,2916604,@807293 HI Aashti! Everything should be running smoothly now. Let us know if this is still happening /CE,@SpotifyCares I think your web player is down. My web player won't play any music.
34755,34757,"@123541 No worries. If there's anything else, just give us a shout. Have a... https://t.co/FQulrDtFky 🙂 /AY",@SpotifyCares Thank you! :)
141163,141162,"@147831 Hi there! We’d love to have all of Hopsin's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa. Hope this clears things up. For anything else, just let us know /DR",@147832 @116130 Fuck nevermind https://t.co/1AidxmuNXi
2780785,2780783,@776644 Hey! That's odd; everything's looking good on our end. Can you try the steps here for us: https://t.co/EqisDMwZAT? They should help with this /L,@115888 hi. Spotify premium keeps telling me I'm offline even when I'm logged into Wi-Fi. Is there an issue at the moment?
2322448,2322447,"@472176 Hey Nate, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",.@115888 if you recommend me the Wiz Khalifa album again I'm breaking my phone and unsubscribing
649897,649896,"@274498 Hey, help's here! Can you DM us your username and email address so we can take a look at what's happening backstage? We'll hang tight for your reply /MY",@117153 I have a premium that is part of a family subscription but mine changed to a free account. Please tell me why
1795918,1795919,"@539645 Yup, that's right! We appreciate your feedback though. If you need help with anything else, just give us a shout /GS",@SpotifyCares Hmm I thought it was an option I turned on. So even if I have NO DEVICES AVAILABLE the DEVICES AVAILABLE will still show up?
2589320,2589319,"@733496 @115888 Hi, we've just replied to your DM. We'll carry on chatting there /SY","after weeks of hacking on my spotify account, it says my email is wrong now and I cant log in. fix this please. @115888 @SpotifyCares"
1209242,1209240,"@403878 Hey there! Don't worry, help's here. Can you let us know the Spotify version you're using? We'll see what we can suggest /MT",@SpotifyCares Hey. Spotify on Windows 8.1 is using my CPU a lot (30-40%) and it's making my computer crash. What can I do?
2030791,2030790,@600508 Hey there. We suggest deleting your public post as it contains private info. Could you DM it to us instead? /AY https://t.co/ldFdZRiNAt,"@SpotifyCares @117153 already paid spotify premium payment,  but still not working (still free user). https://t.co/GmmVlCvlb9"
2313466,2313465,@670859 No worries. Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NQ,@SpotifyCares thank you!!! :)
2084662,2084661,@616504 Hey Zac! Can you DM us your account's email address? We'll take a look backstage /K https://t.co/ldFdZRiNAt,"@SpotifyCares my acct was hacked. Was talking to someone at Spotify in chat, they locked me out. Went to get a screenshot they asked for…"
2598007,2598005,"@659498 Hey Mackenzie, help's here! Can you let us know the device, operating system, and Spotify version you're using? Also, are you getting an error message? If so, a screenshot would come in handy /RH",Hey @115888 - some of my songs won’t play. I’m a Premium subscriber. Help?
1288044,1288043,"@421269 Hey Joe! Thanks for your feedback on this. It's a new look we're testing out, so we'll make sure your thoughts are passed on 🙂 /J","Dear @115888, I love the album artwork full bleed on the phone screen for the 'time capsule' playlist, but why not for all playlists? https://t.co/YEQnqBfxzI"
313069,313067,@190764 Got it. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt,@SpotifyCares And again from Reddit to various Xbox forums it’s a very common problem.
2877429,2877428,@798715 Hey Erika! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,Hi @SpotifyCares. I was paying the student price for a few months w/ a student email address and I just noticed that for the past two or three months I've getting charged the full price (no discount applied.) Why is this? I signed up with my college email address not too long ago
900921,900919,@333867 Thanks for the feedback – we appreciate it! Don't worry. We’ll get this passed onto the right team 💚 /JN,@115888 i set my font to the smallest why did this happen https://t.co/y7HzxXdakA
827518,827517,@317116 Hey! We hear you. Your feedback has been noted and passed onto the team 👊🏼 /NQ,@115888 need a button which takes you to the bottom of your playlist
1920672,1920674,"@571782 Okay. Just to confirm, are you hearing the audio for the song ""Let you down"" while viewing the ""Wolves"" video on this Top HIts playlist? /JI",@SpotifyCares Sent via dm
2104012,2104013,"@621179 1: Hey! We hear you. To help make these suggestions happen, you can add your vote on these Community ideas: https://t.co/c2Hws7Bujx... /KT","Dear @115888, two questions regarding the most loved podcast functionality: 1. Why isn’t podcast listening progress synced across devices? 2. Why am I not notified about new episodes of podcasts I follow? #1ed760 💚"
617751,617749,@266564 Hey! Can you give us a bit more info on what's going on? We'll see what we can suggest /CB,Why doesn't @115888  separate double albums? I would like to know what album I'm listening to
142163,142165,@148078 Got it! Could you check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF? Let us know how it goes /ZO https://t.co/ldFdZRiNAt,@SpotifyCares I don’t make any offline playlists so it’s just happening to my downloaded albums. Happens every week or so.
2916576,2916618,"@807296 Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",@269331 @115888 @SpotifyCares Same bug for me...
485517,485516,@230509 Hey Philippe! We'll help out. Can you DM us your account's email and send over a screenshot of the error message you're seeing? We'll get to work /J https://t.co/ldFdZRiNAt,@230508 @SpotifyCares Nope. Still having the issue :-(
1130072,1130071,@386348 2: becomes. Carry on listening to the songs you love! We're here if you have any other concerns 👍 /JM,@SpotifyCares No response to questions about songs in the Release Radar that clearly has no place there? Is this paid placement or what?
1162268,1162267,"@393457 Hey! We understand how you feel. Don't worry, we'll pass on your thoughts. Hopefully we'll have other payment options available soon /AY","@115888 Would love to take advantage of this, but it requires a credit card...i mean students dont have creditcards..tough loss"
1933340,1933339,"@575302 Hi there, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /AK https://t.co/ldFdZRiNAt","@SpotifyCares when I’m on my app I have premium and I pay every month, but when I login online I don’t have access to premium"
2313928,2313927,@670986 Hey! We'd suggest deleting your last tweet as it contains an invite code. Can you DM us yours &amp; your cousin's accounts' email addresses? /NS https://t.co/ldFdZRiNAt,"@SpotifyCares I need help regarding my spotify acct. My cousin gave me an invitation to join spotify family but whenever I input the code, it keeps on saying that the code seems not to be valid. Please act on it. I've been trying for the longest time. https://t.co/gUe4X8SiWg"
365732,365731,"@202640 No problem. If you ever need help with anything else, you know where to find us /QI",@SpotifyCares Oh my bad. I got over excited. But thanks though!
1873922,1873921,@559464 Thanks for letting us know. Could you fire over your account's email address or username via DM? We'll take a look backstage /AY https://t.co/ldFdZRiNAt,@SpotifyCares My identifications have been approved. However my account is now still a free one? can't figure out why. Haven't received any email either.
2729351,2729349,"@27603 Hey there! This isn’t possible right now, but we have more info about this on our Community. Check it out: https://t.co/oGDLtirXki /PB",Is there a way to make a song never ever appear on the @115888 Daily Mix? Or to block an artist or album ever showing up in Radio?
908521,1343810,@433414 Hey Lara! Can you DM us your account's username and email address? We'll take a look backstage /TF,@117153 @SpotifyCares My premiun on my cellphone i not working
1023095,1023094,@362106 We've just sent you a DM 🙂 /SU,"@SpotifyCares please can you dm me, I have been charged for your service but don't even have an account!"
1031563,1031562,@364090 Hi! We've just replied to your DM. Let's carry on chatting there /JE,"@SpotifyCares 
I want to add or remove members and it is not possible
Can you help me?"
93913,155363,"@151636 Hey there, helps here! Could you fire over a DM with your username and email address? We'll take a look backstage /ZO https://t.co/ldFdZRiNAt",@115888 how?
2081498,2081497,"@615555 Hey Lauren! You can only download up to 3,333 songs per device, on up to 3 devices. We have more info on this at https://t.co/02nLeSTUV7 /FR",Um excuse you @115888 https://t.co/mtK58ZGVL1
1827455,1827454,@548468 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,@115888 I am trying to get spotify student but it wont recognize me as a student... what should i do :(
1018201,1018203,"@260315 No worries, glad you enjoyed our tunes! If you ever need anything else, just shout and we'll come running 🏃 /MQ",@SpotifyCares Thank you so much. I really appreciated a such beautiful playlist. It was so fantastic and kind from you all. Have a nice week 👌👍
275586,275588,@181825 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /MX,@SpotifyCares Funny enough it stopped right when i wanted to record a video about it. will report back in case it happens again.
2534586,2534585,@116382 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DR,@SpotifyCares @116380 spotify:artist:6D8m8pBw3RkQ1TAi1bF2e1
1829053,1829054,"@548897 1: Hey there! Can you confirm if the tracks from My Chemical Romance are only playing at the end of the album, or do they also play...",@SpotifyCares tell me why m*y ch*emical r*omance comes on while im trying to listen to good music ie green day? this is talent slander.
622848,622849,"@267842 We understand. We're afraid we currently don't have a specific timeframe. Don't worry, it looks like you're able to access the website now! Just enter your email address so we can notify you when we launch there. We hope this clears things up /NH","@SpotifyCares https://t.co/jXoYV4d7I3. Not psyched about not having a straight answer from you, your suggestions not working and me ending up troubleshooting for you... :)"
2536624,2536622,"@721591 Hey Kody, help's here! Could you let us know what device, operating system, and version of Spotify you're using? We'll see what we can suggest /JT","@115888  is spotify programmed to turn on and start playing the same time everyday, because mine seems to do that"
2408810,2408809,@692632 Hey! Can you give us a bit more info on what's going on? We'll do our best to help /CB,@SpotifyCares Why is These Girls by @276220 sounding different for me?
115317,115316,"@141630 Hey there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /TB",@115888 add more lil peep songs tf
2713295,2713293,@761718 Hey Nick! Can you send us the URI of the album you're referring to? Just right-click the album &gt; Share &gt; Copy Spotify URI /AR,"@SpotifyCares Friends, this is an odd mistake. This record may be by an Aussie indie band called Syd, but it’s not from our hero, uh, Syd. https://t.co/EWSho4lo1i"
2934013,2934012,"@811289 Hey Kevin, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/EidIERWgLX. They should help with this /PL","My first full month of @115888 premium and all my downloaded music has gone.

You're not selling this well so far."
1872554,1872553,"@559164 We're afraid we don't have any info on this right now, but we'll let the right team know it's something you'd like to see again /NS",@SpotifyCares Yeah. I have questions. Why remove it? Low engagement? So what! Was it hurting anything being there? I got to pretend I was mixing tracks
1520683,1520681,@472715 Thanks! Can you also send us your iOS version? We'll be waiting for your reply /LO,"@SpotifyCares iPhone SE, Spotify Version 8.4.22"
704751,704750,@288424 Hey there! Can you let us know the iOS and Spotify versions you're using? We'll see what we can suggest /MS,"Hey @115888 , what’s up with the app? https://t.co/otF3vfxxzb"
987850,987849,@354061 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /DR,"@115888 we want spotify in India....
Please it is a humble request please launch spotify in India 
#SpotifyIndia"
564524,564522,"@252237 Hey, help's here! Can you let us know more about what's happening? We'll be waiting for your reply /MG",@SpotifyCares Is there a way to get @115888 to work behind a corp proxy with blocks WebSockets? The http=1 URL param no longer works after the web player change.
420117,420115,"@215152 Thanks. We're currently looking into this, and hope to have it fixed soon. We'll keep everyone posted once this is resolved /NY","@SpotifyCares Pixel. Spotify version 8.4.22.857 arm V7
Thank you :)"
1309660,1309658,@426063 We hear you. What operating system and version of Spotify are you using? Can you remember what the ad was for? /AN,@SpotifyCares Feedback? This isn't feedback. This is a site breaking bug. I can't use your product because I can't hear it over the car commercial.
994605,994607,"@355594 Hmm. Just to be sure we're on the same page, did you meant SIM as in a network SIM, or as in like a memory card (SD)? Keep us posted /NY",@SpotifyCares No those options do not come up... device or sim.. and my sim is mounted and accessible to other apps??
585140,585139,"@258118 Hey Peter! We don't have a military discount right now, but you can show your support for the same idea here: https://t.co/xxIPr6TiNT 👍 /DB","@116130 hi, do you do UK armed forces discount codes like you do for students please? if not is it something you can look into providing as i think you should offer a monthly discount to forces also if you do students. thanks"
1110974,1110973,@382209 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /NQ,@SpotifyCares I need help!!!! I bought an ITunes card and wanted to buy Spotify premium with it. I don’t know how to? Anyone help?????
1031959,1031958,@364181 Hey! We didn't mean to cause any offense. We'll pass the feedback on to the right people /NS,this add is too loud @115888 @SpotifyCares https://t.co/oEGSaRo61V
723576,723578,"@293269 Can you give us more info on the issue? Are you getting any specific error messages? What device, OS and Spotify version are you using? /LM",@SpotifyCares Nothing. Nothing is happening. That’s the problem.
2110151,2110150,@622514 3:  issue you're experiencing? Let us know /KP,@SpotifyCares I tried to fill out that form and it kept rejecting the information I included. I have no idea why. I’ve given you both the artist page and the nature of the problem. Why isn’t that enough?!
2300628,2300627,"@667720 Hi! We don't have any info on this right now, but you can show your support for it by voting here: https://t.co/YbSHEKRk7m /QI",@SpotifyCares @115888 Do you guys have 2 Step Verification for accounts or is this a feature that could be added in the future?
878891,878890,@328656 Hey Michael! Can you DM us more info about what's happening? We'll see what we can suggest /KL https://t.co/ldFdZRiNAt,Hey @SpotifyCares can i get a dm about an issue
1480902,1480901,@463773 That's good to hear! Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /NY,Thank you but luckily when I waited some time it eventually worked! I’m enjoying @453578 ‘s new music right now! Thanks again! https://t.co/LM0ujeaKwU
1982664,1982663,"@586866 Hey Doug! Don't worry, we'll help out. We'd like to share more info with you. Can you send us a DM instead? /DQ https://t.co/ldFdZRiNAt",@SpotifyCares tried to cancel this subscription for months. $9.99 mth Order ID: __credit_card__ ♫Date: 2016-03-23 ♫Username: colleen.george1
1031589,1031588,@364094 Hey Bridgette! Can you DM us your account's email address and username? We'll take a look backstage /SU https://t.co/ldFdZRiNAt,@SpotifyCares why am I getting charged $9.99/month when I'm supposed to have a student account? 3 months in a row! help pls
1157920,1157921,@392385 Could you DM us your account's username or email address? We'll take a closer look /YM https://t.co/ldFdZRiNAt,@SpotifyCares Im not into the offer that you have now that 3months thing. I just wanna make a payment for regular sub. Why have Globe/Smart as a form of payment if i need a debit/credit card?
560984,560983,"@251266 Hi Henri! Help's here. Just to check, are you getting any error messages? A screenshot can be handy /AU",@115888 why to promote 99€/12mo campaign price on an app that leads to a landing page where I can't make the order? Ok don't take my money then... 🤔 bad #CX
1746283,1746285,"@221911 We apologize for any inconveniences and thanks for bearing with us. Hopefully, we'll have an update soon. For anything else, let us know /GU",@SpotifyCares  https://t.co/KH5y10zEI6
1514280,1514279,@471352 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /EB,"@SpotifyCares Oh, okay. Thanks :("
2789310,2789311,@778582 1: @147836 Hey Douglas! We're passing on all comments about this to the right team.,@147836 There has been an ongoing Spotify community thread since 2013 about military and veterans not getting a discount. You there? lol
1926547,1926548,"@573354 1: Hi Jack! While we don't have plans to bring back the play queue right now, we're still testing, improving, and taking all feedback.",@SpotifyCares I'm also trying to shuffle my saved Songs (1100+) and still shuffle plays 8 songs from the same album or nearby on the list...
664574,664575,@278383 Hi Denric! Can you DM us your account's email address? We'll look into that for you /RR https://t.co/ldFdZRiNAt,"@SpotifyCares New problem: How do you fix the random alphanumeric username you get assigned? The signup asks ""what should we call"" but it didn't use it."
172440,172439,"@156295 Hey JT, help's here. We’d love to have all of Hopsin's albums available everywhere, but we have some info about content here: https://t.co/0i8GpimuDa. If you need anything else, let us know /AL",@116130 When does NO SHAME - Hopsin drop?
1105795,1105793,"@380957 Hey there! For more information about jobs, head here: https://t.co/c1Z94oBFOl. Hope that helps /DF",highkey @115888 needs to hire me! I rock w them so heavy 😩
1798367,1798368,"@381095 Yes, it's still available on the desktop app. We understand how you feel. Rest assured we've passed on your feedback to the right folks /RK","@SpotifyCares I'm fairly certain it's possible on desktop still, it was a great way to play a general genre rather than it's sub-genre-specific playlists"
